scene_name,img_id0,img_id1
0020/dense,207,853
0020/dense,536,634
0020/dense,129,8
0020/dense,1181,385
0020/dense,1736,541
0020/dense,1314,1023
0020/dense,1689,469
0020/dense,305,448
0020/dense,1153,90
0020/dense,959,864
0020/dense,980,475
0020/dense,545,704
0020/dense,1253,1041
0020/dense,1582,1818
0020/dense,1508,8
0020/dense,1433,886
0020/dense,353,1835
0020/dense,1494,1640
0020/dense,1264,1035
0020/dense,1518,218
0020/dense,1704,508
0020/dense,1887,1764
0020/dense,8,778
0020/dense,127,779
0020/dense,1743,726
0020/dense,1123,1815
0020/dense,282,1730
0020/dense,1313,1885
0020/dense,1479,1712
0020/dense,926,704
0020/dense,1182,707
0020/dense,741,806
0020/dense,275,28
0020/dense,1423,396
0020/dense,1234,1762
0020/dense,1720,440
0020/dense,992,722
0020/dense,327,573
0020/dense,1578,493
0020/dense,1793,395
0020/dense,41,644
0020/dense,367,230
0020/dense,980,645
0020/dense,241,601
0020/dense,1169,149
0020/dense,1911,552
0020/dense,370,948
0020/dense,362,149
0020/dense,149,485
0020/dense,109,557
0020/dense,1101,1641
0020/dense,1250,578
0020/dense,1295,240
0020/dense,1477,1335
0020/dense,1534,425
0020/dense,1600,689
0020/dense,1534,860
0020/dense,489,746
0020/dense,1356,1258
0020/dense,938,123
0020/dense,302,167
0020/dense,1077,362
0020/dense,1652,1638
0020/dense,1837,56
0020/dense,1118,48
0020/dense,1717,587
0020/dense,202,575
0020/dense,260,829
0020/dense,1393,1366
0020/dense,1435,1872
0020/dense,1504,808
0020/dense,1494,960
0020/dense,1483,158
0020/dense,1013,455
0020/dense,1243,192
0020/dense,1193,264
0020/dense,1092,1881
0020/dense,1867,1764
0020/dense,1128,1033
0020/dense,858,393
0020/dense,975,948
0020/dense,1134,393
0020/dense,42,769
0020/dense,1083,933
0020/dense,363,307
0020/dense,505,760
0020/dense,304,493
0020/dense,1709,1024
0020/dense,1662,1871
0020/dense,361,508
0020/dense,1618,691
0020/dense,1524,990
0020/dense,248,1817
0020/dense,1262,1653
0020/dense,1429,1847
0020/dense,1347,443
0020/dense,864,1682
0020/dense,45,447
0020/dense,1244,302
0020/dense,1835,691
0020/dense,1396,493
0020/dense,248,224
0020/dense,217,474
0020/dense,1047,948
0020/dense,1264,995
0020/dense,860,136
0020/dense,450,610
0020/dense,1509,1265
0020/dense,1826,534
0020/dense,1590,643
0020/dense,1323,959
0020/dense,1128,944
0020/dense,862,137
0020/dense,851,831
0020/dense,1402,1153
0020/dense,959,853
0020/dense,1070,167
0020/dense,190,126
0020/dense,1093,370
0020/dense,545,694
0020/dense,1682,443
0020/dense,1435,29
0020/dense,512,746
0020/dense,1419,41
0020/dense,1028,323
0020/dense,260,222
0020/dense,1521,1123
0020/dense,1693,837
0020/dense,1886,1771
0020/dense,410,582
0020/dense,1169,549
0020/dense,192,1870
0020/dense,947,520
0020/dense,980,564
0020/dense,317,517
0020/dense,434,518
0020/dense,413,563
0020/dense,1335,857
0020/dense,1406,394
0020/dense,1025,250
0020/dense,640,722
0020/dense,1494,1334
0020/dense,1366,390
0020/dense,1070,851
0020/dense,1373,136
0020/dense,276,385
0020/dense,1521,830
0020/dense,309,507
0020/dense,1313,170
0020/dense,1314,92
0020/dense,950,432
0020/dense,1754,1759
0020/dense,1032,50
0020/dense,1354,1649
0020/dense,990,604
0020/dense,1035,578
0020/dense,622,773
0020/dense,1004,24
0020/dense,43,120
0020/dense,1578,1248
0020/dense,1586,692
0020/dense,1515,1275
0020/dense,1197,1163
0020/dense,888,409
0020/dense,1587,917
0020/dense,587,802
0020/dense,634,755
0020/dense,1234,251
0020/dense,1182,853
0020/dense,1541,183
0020/dense,1475,197
0020/dense,1418,502
0020/dense,1599,1031
0020/dense,632,649
0020/dense,1094,129
0020/dense,943,381
0020/dense,1872,498
0020/dense,930,449
0020/dense,1117,1857
0020/dense,964,599
0020/dense,322,308
0020/dense,1529,135
0020/dense,1229,617
0020/dense,21,602
0020/dense,1022,74
0020/dense,301,264
0020/dense,1446,265
0020/dense,536,792
0020/dense,1406,1094
0020/dense,1305,396
0020/dense,1022,506
0020/dense,1000,97
0020/dense,391,408
0020/dense,1321,509
0020/dense,1117,1076
0020/dense,209,588
0020/dense,963,443
0020/dense,307,1729
0020/dense,1043,523
0020/dense,1399,964
0020/dense,564,763
0020/dense,146,1756
0020/dense,1522,13
0020/dense,1087,42
0020/dense,1180,1652
0020/dense,1110,443
0020/dense,402,664
0020/dense,1067,123
0020/dense,1511,1842
0020/dense,1482,884
0020/dense,11,711
0020/dense,386,479
0020/dense,229,190
0020/dense,1448,1366
0020/dense,1580,1334
0020/dense,1180,700
0020/dense,41,487
0020/dense,1095,407
0020/dense,270,857
0020/dense,1812,903
0020/dense,1134,1665
0020/dense,1324,1229
0020/dense,299,523
0020/dense,1664,97
0020/dense,1320,944
0020/dense,309,1801
0020/dense,202,656
0020/dense,184,584
0020/dense,215,586
0020/dense,155,739
0020/dense,829,1866
0020/dense,1870,431
0020/dense,1845,408
0020/dense,224,1899
0020/dense,1581,1163
0020/dense,864,469
0020/dense,1312,863
0020/dense,1873,739
0020/dense,1419,589
0020/dense,1039,772
0020/dense,1514,773
0020/dense,1329,1815
0020/dense,450,473
0020/dense,137,565
0020/dense,1416,601
0020/dense,666,746
0020/dense,1447,1406
0020/dense,1244,331
0020/dense,325,683
0020/dense,1054,137
0020/dense,1826,1763
0020/dense,1501,1063
0020/dense,183,1763
0020/dense,1871,638
0020/dense,1246,46
0020/dense,248,911
0020/dense,800,911
0020/dense,1331,1248
0020/dense,468,548
0020/dense,960,498
0020/dense,443,573
0020/dense,1410,1885
0020/dense,1082,1655
0020/dense,1844,818
0020/dense,1087,226
0020/dense,1136,1685
0020/dense,1212,804
0020/dense,1581,1874
0020/dense,1225,970
0020/dense,351,536
0020/dense,1845,612
0020/dense,1265,694
0020/dense,1779,689
0020/dense,1845,11
0020/dense,186,1763
0020/dense,1004,888
0020/dense,1253,637
0020/dense,1019,1666
0020/dense,611,700
0020/dense,1329,1770
0020/dense,1022,515
0020/dense,1031,1649
0020/dense,324,323
0020/dense,843,899
0020/dense,1513,941
0020/dense,1504,1406
0020/dense,1705,458
0020/dense,1538,62
0020/dense,1305,250
0020/dense,1799,898
0020/dense,1437,1641
0020/dense,1418,1887
0020/dense,982,138
0020/dense,799,1712
0020/dense,1512,839
0020/dense,174,592
0020/dense,1646,470
0020/dense,62,120
0020/dense,1406,1144
0020/dense,1117,897
0020/dense,1595,1067
0020/dense,166,409
0020/dense,1718,1152
0020/dense,1278,43
0020/dense,841,475
0020/dense,493,546
0020/dense,828,653
0020/dense,1202,497
0020/dense,408,411
0020/dense,88,713
0020/dense,1685,74
0020/dense,1235,1025
0020/dense,1101,191
0020/dense,1494,1340
0020/dense,1709,1811
0020/dense,1857,760
0020/dense,959,885
0020/dense,192,690
0020/dense,1258,178
0020/dense,1512,806
0020/dense,1083,590
0020/dense,1019,370
0020/dense,1211,242
0020/dense,1680,1350
0020/dense,1599,725
0020/dense,1415,1264
0020/dense,1205,239
0020/dense,332,848
0020/dense,1120,1893
0020/dense,1229,790
0020/dense,1448,1404
0020/dense,1212,963
0020/dense,1202,422
0020/dense,1096,130
0020/dense,1415,654
0020/dense,1528,630
0020/dense,1770,732
0020/dense,1890,1873
0020/dense,1342,213
0020/dense,1391,654
0020/dense,1763,621
0020/dense,1212,869
0020/dense,1193,719
0020/dense,367,215
0020/dense,1598,691
0020/dense,994,450
0020/dense,248,1682
0020/dense,536,732
0020/dense,1550,402
0020/dense,1550,969
0020/dense,1857,392
0020/dense,1789,689
0020/dense,302,860
0020/dense,1182,24
0020/dense,1488,1765
0020/dense,344,224
0020/dense,1186,1816
0020/dense,1377,1310
0020/dense,136,661
0020/dense,1596,1315
0020/dense,1599,132
0020/dense,1084,1779
0020/dense,1641,29
0020/dense,1475,530
0020/dense,1215,378
0020/dense,1213,1198
0020/dense,1232,1754
0020/dense,65,1741
0020/dense,1709,1886
0020/dense,1671,948
0020/dense,33,755
0020/dense,1319,1277
0020/dense,1550,106
0020/dense,1536,119
0020/dense,1404,638
0020/dense,641,650
0020/dense,1863,471
0020/dense,1103,149
0020/dense,1304,1678
0020/dense,56,732
0020/dense,1275,1618
0020/dense,1418,837
0020/dense,1425,1265
0020/dense,1349,1084
0020/dense,1456,475
0020/dense,1446,1404
0020/dense,1391,855
0020/dense,482,640
0020/dense,851,487
0020/dense,332,1796
0020/dense,1550,758
0020/dense,972,307
0020/dense,160,456
0020/dense,1277,1270
0020/dense,1275,520
0020/dense,1582,238
0020/dense,1456,1357
0020/dense,959,366
0020/dense,1534,217
0020/dense,1589,174
0020/dense,390,545
0020/dense,1028,437
0020/dense,1718,1532
0020/dense,1327,534
0020/dense,922,943
0020/dense,42,412
0020/dense,458,849
0020/dense,1683,541
0020/dense,166,1739
0020/dense,485,666
0020/dense,1596,1175
0020/dense,1134,279
0020/dense,1874,663
0020/dense,545,682
0020/dense,1896,432
0020/dense,660,763
0020/dense,1673,1731
0020/dense,250,413
0020/dense,307,160
0020/dense,1524,843
0020/dense,72,570
0020/dense,1515,913
0020/dense,271,664
0020/dense,564,745
0020/dense,425,486
0020/dense,1434,470
0020/dense,1300,100
0020/dense,179,204
0020/dense,1326,886
0020/dense,1295,261
0020/dense,994,863
0020/dense,1261,552
0020/dense,1024,645
0020/dense,324,762
0020/dense,1800,1892
0020/dense,1041,964
0020/dense,1444,1212
0020/dense,1348,578
0020/dense,1532,1771
0020/dense,63,1765
0020/dense,307,1731
0020/dense,1191,307
0020/dense,178,476
0020/dense,1031,1790
0020/dense,1536,650
0020/dense,1447,1355
0020/dense,1088,527
0020/dense,1598,1094
0020/dense,933,941
0020/dense,1535,368
0020/dense,143,552
0020/dense,995,1627
0020/dense,1528,323
0020/dense,198,113
0020/dense,1025,822
0020/dense,169,545
0020/dense,933,502
0020/dense,1763,437
0020/dense,1233,1844
0020/dense,1023,1624
0020/dense,1718,453
0020/dense,106,618
0020/dense,1249,207
0020/dense,1080,659
0020/dense,1857,772
0020/dense,119,642
0020/dense,1211,252
0020/dense,351,911
0020/dense,1759,666
0020/dense,1550,1405
0020/dense,1456,198
0020/dense,113,606
0020/dense,1300,1854
0020/dense,1258,776
0020/dense,1022,1667
0020/dense,1655,512
0020/dense,163,607
0020/dense,1005,652
0020/dense,1264,269
0020/dense,1378,502
0020/dense,830,1736
0020/dense,1709,1763
0020/dense,1095,158
0020/dense,1381,848
0020/dense,228,1622
0020/dense,963,120
0020/dense,904,390
0020/dense,1107,183
0020/dense,843,951
0020/dense,1152,1117
0020/dense,329,275
0020/dense,1570,215
0020/dense,376,502
0020/dense,51,13
0020/dense,904,408
0020/dense,1235,899
0020/dense,1896,453
0020/dense,449,478
0020/dense,1710,454
0020/dense,302,408
0020/dense,1536,1878
0020/dense,1494,1857
0020/dense,307,42
0020/dense,1341,190
0020/dense,1463,637
0020/dense,326,129
0020/dense,1019,430
0020/dense,1219,1874
0020/dense,305,1854
0020/dense,958,74
0020/dense,1004,616
0020/dense,1709,1789
0020/dense,184,1889
0020/dense,1599,1759
0020/dense,1646,733
0020/dense,1482,250
0020/dense,851,603
0020/dense,979,654
0020/dense,1324,701
0020/dense,130,539
0020/dense,1335,1189
0020/dense,166,708
0020/dense,1843,485
0020/dense,1403,1652
0020/dense,1587,1522
0020/dense,536,619
0020/dense,1222,261
0020/dense,1454,629
0020/dense,109,1760
0020/dense,24,661
0020/dense,1215,638
0020/dense,1226,1730
0020/dense,1232,1016
0020/dense,1134,248
0020/dense,42,35
0020/dense,1371,123
0020/dense,480,626
0020/dense,1380,437
0020/dense,1088,875
0020/dense,1050,1891
0020/dense,1590,1626
0020/dense,1435,1180
0020/dense,1718,408
0020/dense,865,915
0020/dense,1045,1022
0020/dense,1212,92
0020/dense,1395,51
0020/dense,648,778
0020/dense,1535,194
0020/dense,289,549
0020/dense,1896,128
0020/dense,1445,1808
0020/dense,1125,672
0020/dense,1120,468
0020/dense,170,403
0020/dense,1342,823
0020/dense,1094,167
0020/dense,1687,112
0020/dense,676,773
0020/dense,331,130
0020/dense,1309,1632
0020/dense,1229,1645
0020/dense,1326,718
0020/dense,876,646
0020/dense,1324,942
0020/dense,736,739
0020/dense,1563,837
0020/dense,1542,1361
0020/dense,1456,470
0020/dense,1013,271
0020/dense,1182,25
0020/dense,284,1896
0020/dense,197,69
0020/dense,711,735
0020/dense,1709,386
0020/dense,1622,530
0020/dense,222,619
0020/dense,1318,1149
0020/dense,174,88
0020/dense,251,493
0020/dense,824,109
0020/dense,371,1685
0020/dense,33,763
0020/dense,1019,1789
0020/dense,1454,955
0020/dense,1246,425
0020/dense,1446,776
0020/dense,1200,430
0020/dense,1088,300
0020/dense,805,1722
0020/dense,1361,320
0020/dense,20,780
0020/dense,1693,947
0020/dense,1509,1278
0020/dense,1437,194
0020/dense,1550,4
0020/dense,1447,692
0020/dense,992,1731
0020/dense,1201,1008
0020/dense,1379,1019
0020/dense,1538,946
0020/dense,1894,936
0020/dense,1415,990
0020/dense,1912,107
0020/dense,1334,322
0020/dense,218,395
0020/dense,1242,1226
0020/dense,191,1764
0020/dense,1437,307
0020/dense,1529,760
0020/dense,1827,202
0020/dense,1253,98
0020/dense,1472,234
0020/dense,1821,46
0020/dense,1285,773
0020/dense,90,683
0020/dense,1120,1689
0020/dense,1792,683
0020/dense,1777,788
0020/dense,858,552
0020/dense,1097,179
0020/dense,179,378
0020/dense,1417,1095
0020/dense,1460,229
0020/dense,360,98
0020/dense,1542,1092
0020/dense,1117,503
0020/dense,1429,1129
0020/dense,1874,203
0020/dense,1444,1205
0020/dense,87,120
0020/dense,1473,222
0020/dense,1381,396
0020/dense,358,7
0020/dense,1667,124
0020/dense,152,636
0020/dense,1813,523
0020/dense,1513,911
0020/dense,1443,129
0020/dense,1602,1598
0020/dense,50,415
0020/dense,1655,434
0020/dense,983,651
0020/dense,1593,1486
0020/dense,876,455
0020/dense,207,161
0020/dense,382,837
0020/dense,541,740
0020/dense,1079,990
0020/dense,1580,450
0020/dense,1320,648
0020/dense,1361,572
0020/dense,1624,615
0020/dense,1458,152
0020/dense,456,548
0020/dense,1456,1019
0020/dense,1570,48
0020/dense,1550,1779
0020/dense,1248,876
0020/dense,1143,558
0020/dense,172,1682
0020/dense,1341,802
0020/dense,912,903
0020/dense,1094,993
0020/dense,1366,678
0020/dense,1523,1726
0020/dense,46,475
0020/dense,1436,1277
0020/dense,370,912
0020/dense,1275,955
0020/dense,1579,1105
0020/dense,1224,217
0020/dense,1300,242
0020/dense,1175,353
0020/dense,305,115
0020/dense,1488,410
0020/dense,1650,1756
0020/dense,1535,995
0020/dense,1275,1758
0020/dense,1773,647
0020/dense,1542,1263
0020/dense,1550,233
0020/dense,1046,1800
0020/dense,1366,726
0020/dense,1559,1379
0020/dense,1802,775
0020/dense,1057,1762
0020/dense,81,138
0020/dense,1736,391
0020/dense,1435,453
0020/dense,1107,1023
0020/dense,959,261
0020/dense,995,1889
0020/dense,1341,218
0020/dense,1094,163
0020/dense,1068,1730
0020/dense,1493,1005
0020/dense,1233,100
0020/dense,196,900
0020/dense,1447,124
0020/dense,1589,1023
0020/dense,1763,92
0020/dense,1445,502
0020/dense,1211,1117
0020/dense,1327,622
0020/dense,1327,1726
0020/dense,1499,234
0020/dense,1603,120
0020/dense,1579,367
0020/dense,1808,863
0020/dense,1197,21
0020/dense,973,1765
0020/dense,1508,20
0020/dense,1340,1013
0020/dense,161,135
0020/dense,1049,683
0020/dense,426,662
0020/dense,1262,1881
0020/dense,1448,1763
0020/dense,1484,497
0020/dense,1665,440
0020/dense,467,944
0020/dense,1379,843
0020/dense,1793,518
0020/dense,1433,1107
0020/dense,371,808
0020/dense,1712,599
0020/dense,917,700
0020/dense,1213,316
0020/dense,1446,205
0020/dense,1157,863
0020/dense,1212,402
0020/dense,408,622
0020/dense,1304,675
0020/dense,1760,502
0020/dense,1419,765
0020/dense,983,443
0020/dense,217,203
0020/dense,1893,549
0020/dense,125,778
0020/dense,1548,1253
0020/dense,1641,393
0020/dense,1063,192
0020/dense,1361,623
0020/dense,1639,361
0020/dense,1595,777
0020/dense,626,691
0020/dense,1873,470
0020/dense,1093,894
0020/dense,197,1892
0020/dense,1509,869
0020/dense,1043,123
0020/dense,1596,894
0020/dense,1693,13
0020/dense,809,1739
0020/dense,969,1770
0020/dense,1491,1743
0020/dense,55,763
0020/dense,1534,1811
0020/dense,1631,730
0020/dense,1245,222
0020/dense,1335,610
0020/dense,137,580
0020/dense,1764,383
0020/dense,1777,859
0020/dense,185,497
0020/dense,1736,141
0020/dense,1106,1816
0020/dense,1542,1480
0020/dense,1047,217
0020/dense,1152,1048
0020/dense,305,1866
0020/dense,1202,1737
0020/dense,1772,1770
0020/dense,229,904
0020/dense,1235,1163
0020/dense,1124,364
0020/dense,1523,41
0020/dense,1567,841
0020/dense,1035,1842
0020/dense,1424,1103
0020/dense,1215,995
0020/dense,1390,621
0020/dense,5,950
0020/dense,203,887
0020/dense,1758,539
0020/dense,1507,719
0020/dense,141,123
0020/dense,443,600
0020/dense,1818,1741
0020/dense,1550,204
0020/dense,362,98
0020/dense,1324,1233
0020/dense,427,650
0020/dense,1881,704
0020/dense,1585,132
0020/dense,1277,1022
0020/dense,11,129
0020/dense,1576,1447
0020/dense,56,439
0020/dense,252,1711
0020/dense,1541,1894
0020/dense,1523,1125
0020/dense,1357,938
0020/dense,1022,638
0020/dense,578,596
0020/dense,1149,349
0020/dense,161,1773
0020/dense,1158,204
0020/dense,440,752
0020/dense,1215,271
0020/dense,397,663
0020/dense,1144,1739
0020/dense,990,98
0020/dense,1339,1259
0020/dense,1446,41
0020/dense,1589,158
0020/dense,1404,176
0020/dense,1370,327
0020/dense,1229,454
0020/dense,241,819
0020/dense,1380,1198
0020/dense,230,1867
0020/dense,1002,62
0020/dense,1377,119
0020/dense,300,250
0020/dense,1340,186
0020/dense,222,718
0020/dense,186,432
0020/dense,1049,493
0020/dense,596,849
0020/dense,570,574
0020/dense,1379,146
0020/dense,364,137
0020/dense,912,564
0020/dense,1410,1808
0020/dense,1206,393
0020/dense,1813,828
0020/dense,250,1740
0020/dense,1777,746
0020/dense,1106,700
0020/dense,1652,631
0020/dense,205,482
0020/dense,99,470
0020/dense,1493,1079
0020/dense,1005,808
0020/dense,1535,1419
0020/dense,361,816
0020/dense,960,182
0020/dense,1429,305
0020/dense,1446,1705
0020/dense,520,711
0020/dense,830,453
0020/dense,434,600
0020/dense,1085,631
0020/dense,1739,633
0020/dense,1107,1002
0020/dense,1534,726
0020/dense,322,704
0020/dense,1244,127
0020/dense,931,585
0020/dense,912,796
0020/dense,1424,1258
0020/dense,1234,674
0020/dense,449,687
0020/dense,1152,805
0020/dense,1152,839
0020/dense,1054,106
0020/dense,1366,221
0020/dense,1232,735
0020/dense,1120,621
0020/dense,1078,1022
0020/dense,993,745
0020/dense,1550,1867
0020/dense,548,627
0020/dense,1718,1045
0020/dense,44,1867
0020/dense,1514,502
0020/dense,1239,1019
0020/dense,1659,469
0020/dense,856,28
0020/dense,1538,973
0020/dense,1792,450
0020/dense,1348,1618
0020/dense,1379,1129
0020/dense,1655,1652
0020/dense,1582,837
0020/dense,399,760
0020/dense,1275,946
0020/dense,1707,136
0020/dense,247,1747
0020/dense,1258,1867
0020/dense,1369,42
0020/dense,1379,752
0020/dense,1116,1892
0020/dense,1361,1238
0020/dense,1334,282
0020/dense,1479,893
0020/dense,1600,1193
0020/dense,1219,1003
0020/dense,172,1739
0020/dense,305,467
0020/dense,1019,252
0020/dense,1406,305
0020/dense,1416,958
0020/dense,448,642
0020/dense,1582,120
0020/dense,167,590
0020/dense,1206,1040
0020/dense,1428,548
0020/dense,1596,1071
0020/dense,243,617
0020/dense,1596,584
0020/dense,991,1770
0020/dense,1892,459
0020/dense,1595,654
0020/dense,1508,1900
0020/dense,1443,1361
0020/dense,1379,1756
0020/dense,990,1673
0020/dense,1447,1182
0020/dense,1372,443
0020/dense,1448,760
0020/dense,1542,391
0020/dense,1212,79
0020/dense,959,653
0020/dense,997,202
0020/dense,1128,630
0020/dense,1347,502
0020/dense,1594,1088
0020/dense,116,409
0020/dense,1600,1152
0020/dense,1480,1705
0020/dense,911,592
0020/dense,1596,398
0020/dense,1238,652
0020/dense,841,1870
0020/dense,1504,344
0020/dense,205,801
0020/dense,1251,1045
0020/dense,1393,468
0020/dense,844,779
0020/dense,990,54
0020/dense,1443,179
0020/dense,100,769
0020/dense,1321,1153
0020/dense,1225,191
0020/dense,1639,203
0020/dense,46,709
0020/dense,1652,592
0020/dense,1278,370
0020/dense,1258,1637
0020/dense,1730,440
0020/dense,1131,713
0020/dense,45,621
0020/dense,1238,378
0020/dense,1821,1370
0020/dense,1663,917
0020/dense,302,761
0020/dense,1215,1212
0020/dense,1808,831
0020/dense,1731,627
0020/dense,1559,536
0020/dense,368,763
0020/dense,1570,129
0020/dense,1393,704
0020/dense,1563,1240
0020/dense,1480,489
0020/dense,1212,1631
0020/dense,409,647
0020/dense,1447,51
0020/dense,1359,847
0020/dense,808,551
0020/dense,1894,1818
0020/dense,1582,267
0020/dense,1359,1219
0020/dense,1088,505
0020/dense,1301,305
0020/dense,284,409
0020/dense,1589,1741
0020/dense,960,335
0020/dense,368,459
0020/dense,1327,1801
0020/dense,1404,885
0020/dense,1723,457
0020/dense,1854,602
0020/dense,1382,198
0020/dense,1500,990
0020/dense,212,1759
0020/dense,995,33
0020/dense,347,541
0020/dense,1680,1093
0020/dense,1045,955
0020/dense,971,468
0020/dense,924,564
0020/dense,836,1754
0020/dense,1265,1037
0020/dense,1202,1682
0020/dense,1327,1721
0020/dense,829,518
0020/dense,1550,1069
0020/dense,1577,666
0020/dense,971,1641
0020/dense,860,1880
0020/dense,1341,253
0020/dense,1844,530
0020/dense,1629,548
0020/dense,1596,1808
0020/dense,993,802
0020/dense,1004,1757
0020/dense,1134,371
0020/dense,1852,434
0020/dense,405,619
0020/dense,1500,1022
0020/dense,1491,765
0020/dense,1379,611
0020/dense,451,497
0020/dense,48,709
0020/dense,195,663
0020/dense,1737,746
0020/dense,233,863
0020/dense,982,725
0020/dense,1197,1885
0020/dense,1541,755
0020/dense,1364,1040
0020/dense,953,1740
0020/dense,348,20
0020/dense,468,772
0020/dense,123,633
0020/dense,170,1664
0020/dense,1535,21
0020/dense,848,725
0020/dense,1070,1759
0020/dense,995,585
0020/dense,209,530
0020/dense,98,650
0020/dense,1423,904
0020/dense,1435,1665
0020/dense,485,653
0020/dense,1040,306
0020/dense,1899,466
0020/dense,969,779
0020/dense,116,113
0020/dense,322,256
0020/dense,207,613
0020/dense,1391,1356
0020/dense,942,389
0020/dense,1636,820
0020/dense,1244,951
0020/dense,587,654
0020/dense,886,101
0020/dense,1362,649
0020/dense,1538,1078
0020/dense,993,1842
0020/dense,27,1743
0020/dense,1595,1758
0020/dense,1446,46
0020/dense,1537,980
0020/dense,1436,1079
0020/dense,635,659
0020/dense,1404,586
0020/dense,393,677
0020/dense,1354,408
0020/dense,1563,636
0020/dense,1629,1366
0020/dense,28,802
0020/dense,1088,483
0020/dense,212,425
0020/dense,1277,657
0020/dense,334,123
0020/dense,1110,806
0020/dense,520,713
0020/dense,1636,1896
0020/dense,1315,993
0020/dense,1759,624
0020/dense,1037,216
0020/dense,1093,487
0020/dense,386,773
0020/dense,1093,1737
0020/dense,1740,614
0020/dense,1352,1068
0020/dense,1533,1402
0020/dense,1212,1033
0020/dense,1801,399
0020/dense,1799,141
0020/dense,1206,282
0020/dense,1278,1741
0020/dense,141,594
0020/dense,1446,1235
0020/dense,1741,905
0020/dense,1259,1082
0020/dense,1705,396
0020/dense,1596,458
0020/dense,1182,322
0020/dense,893,593
0020/dense,1379,407
0020/dense,1697,325
0020/dense,993,50
0020/dense,1023,725
0020/dense,126,630
0020/dense,1438,642
0020/dense,1590,282
0020/dense,1474,746
0020/dense,973,692
0020/dense,1901,619
0020/dense,1592,37
0020/dense,1705,647
0020/dense,1559,1443
0020/dense,1275,1792
0020/dense,435,719
0020/dense,348,948
0020/dense,917,455
0020/dense,1022,1894
0020/dense,1514,1301
0020/dense,1759,752
0020/dense,1726,778
0020/dense,78,806
0020/dense,1039,467
0020/dense,251,64
0020/dense,1595,718
0020/dense,975,1892
0020/dense,48,765
0020/dense,1083,143
0020/dense,1120,362
0020/dense,1682,610
0020/dense,1605,120
0020/dense,1497,924
0020/dense,1118,302
0020/dense,1685,739
0020/dense,1370,1107
0020/dense,1489,733
0020/dense,1435,564
0020/dense,1532,618
0020/dense,808,1762
0020/dense,1641,751
0020/dense,822,416
0020/dense,1483,21
0020/dense,1776,520
0020/dense,1107,8
0020/dense,733,769
0020/dense,1860,1770
0020/dense,1789,129
0020/dense,951,654
0020/dense,271,222
0020/dense,309,751
0020/dense,79,545
0020/dense,1246,1711
0020/dense,1827,1542
0020/dense,1650,722
0020/dense,1342,1095
0020/dense,191,928
0020/dense,1118,1764
0020/dense,54,887
0020/dense,1380,1238
0020/dense,1539,1354
0020/dense,259,1763
0020/dense,1334,216
0020/dense,1419,940
0020/dense,1642,548
0020/dense,1474,1206
0020/dense,1083,964
0020/dense,1163,1642
0020/dense,178,541
0020/dense,1128,775
0020/dense,1073,482
0020/dense,1120,1021
0020/dense,1509,410
0020/dense,149,926
0020/dense,1463,1168
0020/dense,1180,1892
0020/dense,349,443
0020/dense,1058,1687
0020/dense,1815,470
0020/dense,361,820
0020/dense,1063,1865
0020/dense,1393,805
0020/dense,1233,493
0020/dense,1193,1057
0020/dense,1198,378
0020/dense,1324,1704
0020/dense,950,849
0020/dense,1098,784
0020/dense,971,243
0020/dense,1284,839
0020/dense,300,65
0020/dense,1403,264
0020/dense,911,112
0020/dense,207,1760
0020/dense,713,729
0020/dense,1214,1741
0020/dense,1826,1765
0020/dense,1567,1046
0020/dense,390,502
0020/dense,1380,762
0020/dense,995,826
0020/dense,1535,548
0020/dense,224,1791
0020/dense,1454,1881
0020/dense,468,502
0020/dense,1348,620
0020/dense,259,1736
0020/dense,1106,1701
0020/dense,1076,598
0020/dense,1419,1231
0020/dense,1143,479
0020/dense,1472,1095
0020/dense,144,123
0020/dense,1169,1023
0020/dense,380,410
0020/dense,1263,1889
0020/dense,394,470
0020/dense,1063,844
0020/dense,1827,1019
0020/dense,1331,990
0020/dense,1550,351
0020/dense,1698,28
0020/dense,1416,383
0020/dense,1536,1030
0020/dense,1019,1659
0020/dense,1229,458
0020/dense,1596,778
0020/dense,1901,663
0020/dense,1596,259
0020/dense,1516,1493
0020/dense,63,830
0020/dense,256,653
0020/dense,1124,931
0020/dense,1206,368
0020/dense,1344,250
0020/dense,1639,478
0020/dense,1013,169
0020/dense,184,616
0020/dense,1684,302
0020/dense,1305,599
0020/dense,1789,650
0020/dense,329,392
0020/dense,1080,125
0020/dense,1070,493
0020/dense,482,634
0020/dense,46,78
0020/dense,1777,905
0020/dense,45,493
0020/dense,1550,596
0020/dense,1543,1499
0020/dense,343,1673
0020/dense,1004,1662
0020/dense,1047,862
0020/dense,1509,1063
0020/dense,1103,657
0020/dense,808,591
0020/dense,1245,1212
0020/dense,302,683
0020/dense,1372,1277
0020/dense,1644,650
0020/dense,1213,823
0020/dense,886,610
0020/dense,1585,469
0020/dense,163,905
0020/dense,1163,637
0020/dense,11,746
0020/dense,1536,1848
0020/dense,198,606
0020/dense,1095,586
0020/dense,1820,534
0020/dense,1578,322
0020/dense,1382,1685
0020/dense,1331,252
0020/dense,1212,466
0020/dense,167,1830
0020/dense,209,427
0020/dense,1402,1653
0020/dense,1596,427
0020/dense,1265,76
0020/dense,1334,691
0020/dense,1373,390
0020/dense,1068,682
0020/dense,123,586
0020/dense,1593,497
0020/dense,50,618
